"State","Date","RMV"
"AL",2018-02-11,5397826.42388759
"AL",2018-02-12,5396861.01873536
"AL",2018-02-13,5395895.61358314
"AL",2018-02-14,5394930.20843091
"AL",2018-02-15,5393964.80327869
"AL",2018-02-16,5392999.39812646
"AL",2018-02-17,5392033.99297424
"AL",2018-02-18,5391068.58782201
"AL",2018-02-19,5390103.18266979
"AL",2018-02-20,5389137.77751756
"AL",2018-02-21,5388172.37236534
"AL",2018-02-22,5387206.96721311
"AL",2018-02-23,5386241.56206089
"AL",2018-02-24,5385276.15690866
"AL",2018-02-25,5384310.75175644
"AL",2018-02-26,5383345.34660421
"AL",2018-02-27,5382379.94145199
"AL",2018-02-28,5381414.53629977
"AL",2018-03-01,5380449.13114754
"AL",2018-03-02,5379483.72599532
"AL",2018-03-03,5378518.32084309
"AL",2018-03-04,5377552.91569087
"AL",2018-03-05,5376587.51053864
"AL",2018-03-06,5375622.10538642
"AL",2018-03-07,5374656.70023419
"AL",2018-03-08,5373691.29508197
"AL",2018-03-09,5372725.88992974
"AL",2018-03-10,5371760.48477752
"AL",2018-03-11,5370795.07962529
"AL",2018-03-12,5369829.67447307
"AL",2018-03-13,5368864.26932084
"AL",2018-03-14,5367898.86416862
"AL",2018-03-15,5366933.45901639
"AL",2018-03-16,5365968.05386417
"AL",2018-03-17,5365002.64871194
"AL",2018-03-18,5364037.24355972
"AL",2018-03-19,5363071.83840749
"AL",2018-03-20,5362106.43325527
"AL",2018-03-21,5361141.02810304
"AL",2018-03-22,5360175.62295082
"AL",2018-03-23,5359210.21779859
"AL",2018-03-24,5358244.81264637
"AL",2018-03-25,5357279.40749415
"AL",2018-03-26,5356314.00234192
"AL",2018-03-27,5355348.5971897
"AL",2018-03-28,5354383.19203747
"AL",2018-03-29,5353417.78688525
"AL",2018-03-30,5352452.38173302
"AL",2018-03-31,5351486.9765808
"AL",2018-04-01,5350521.57142857
"AL",2018-04-02,5349556.16627635
"AL",2018-04-03,5348590.76112412
"AL",2018-04-04,5347625.3559719
"AL",2018-04-05,5346659.95081967
"AL",2018-04-06,5345694.54566745
"AL",2018-04-07,5344729.14051522
"AL",2018-04-08,5343763.735363
"AL",2018-04-09,5342798.33021077
"AL",2018-04-10,5341832.92505855
"AL",2018-04-11,5340867.51990632
"AL",2018-04-12,5339902.1147541
"AL",2018-04-13,5338936.70960187
"AL",2018-04-14,5337971.30444965
"AL",2018-04-15,5337005.89929742
"AL",2018-04-16,5336040.4941452
"AL",2018-04-17,5335075.08899297
"AL",2018-04-18,5334109.68384075
"AL",2018-04-19,5333144.27868852
"AL",2018-04-20,5332178.8735363
"AL",2018-04-21,5331213.46838407
"AL",2018-04-22,5330248.06323185
"AL",2018-04-23,5329282.65807963
"AL",2018-04-24,5328317.2529274
"AL",2018-04-25,5327351.84777518
"AL",2018-04-26,5326386.44262295
"AL",2018-04-27,5325421.03747073
"AL",2018-04-28,5324455.6323185
"AL",2018-04-29,5323490.22716628
"AL",2018-04-30,5322524.82201405
"AL",2018-05-01,5321559.41686183
"AL",2018-05-02,5320594.0117096
"AL",2018-05-03,5319628.60655738
"AL",2018-05-04,5318663.20140515
"AL",2018-05-05,5317697.79625293
"AL",2018-05-06,5316732.3911007
"AL",2018-05-07,5315766.98594848
"AL",2018-05-08,5314801.58079625
"AL",2018-05-09,5313836.17564403
"AL",2018-05-10,5312870.7704918
"AL",2018-05-11,5311905.36533958
"AL",2018-05-12,5310939.96018735
"AL",2018-05-13,5309974.55503513
"AL",2018-05-14,5309009.1498829
"AL",2018-05-15,5308043.74473068
"AL",2018-05-16,5307078.33957845
"AL",2018-05-17,5306112.93442623
"AL",2018-05-18,5305147.529274
"AL",2018-05-19,5304182.12412178
"AL",2018-05-20,5303216.71896955
"AL",2018-05-21,5302251.31381733
"AL",2018-05-22,5301285.90866511
"AL",2018-05-23,5300320.50351288
"AL",2018-05-24,5299355.09836066
"AL",2018-05-25,5298389.69320843
"AL",2018-05-26,5297424.28805621
"AL",2018-05-27,5296458.88290398
"AL",2018-05-28,5295493.47775176
"AL",2018-05-29,5294528.07259953
"AL",2018-05-30,5293562.66744731
"AL",2018-05-31,5292597.26229508
"AL",2018-06-01,5291631.85714286
"AL",2018-06-02,5290666.45199063
"AL",2018-06-03,5289701.04683841
"AL",2018-06-04,5288735.64168618
"AL",2018-06-05,5287770.23653396
"AL",2018-06-06,5286804.83138173
"AL",2018-06-07,5285839.42622951
"AL",2018-06-08,5284874.02107728
"AL",2018-06-09,5283908.61592506
"AL",2018-06-10,5282943.21077283
"AL",2018-06-11,5281977.80562061
"AL",2018-06-12,5281012.40046838
"AL",2018-06-13,5280046.99531616
"AL",2018-06-14,5279081.59016393
"AL",2018-06-15,5278116.18501171
"AL",2018-06-16,5277150.77985949
"AL",2018-06-17,5276185.37470726
"AL",2018-06-18,5275219.96955504
"AL",2018-06-19,5274254.56440281
"AL",2018-06-20,5273289.15925059
"AL",2018-06-21,5272323.75409836
"AL",2018-06-22,5271358.34894614
"AL",2018-06-23,5270392.94379391
"AL",2018-06-24,5269427.53864169
"AL",2018-06-25,5268462.13348946
"AL",2018-06-26,5267496.72833724
"AL",2018-06-27,5266531.32318501
"AL",2018-06-28,5265565.91803279
"AL",2018-06-29,5264600.51288056
"AL",2018-06-30,5263635.10772834
"AL",2018-07-01,5262669.70257611
"AL",2018-07-02,5261704.29742389
"AL",2018-07-03,5260738.89227166
"AL",2018-07-04,5259773.48711944
"AL",2018-07-05,5258808.08196721
"AL",2018-07-06,5257842.67681499
"AL",2018-07-07,5256877.27166276
"AL",2018-07-08,5255911.86651054
"AL",2018-07-09,5254946.46135831
"AL",2018-07-10,5253981.05620609
"AL",2018-07-11,5253015.65105386
"AL",2018-07-12,5252050.24590164
"AL",2018-07-13,5251084.84074941
"AL",2018-07-14,5250119.43559719
"AL",2018-07-15,5249154.03044496
"AL",2018-07-16,5248188.62529274
"AL",2018-07-17,5247223.22014051
"AL",2018-07-18,5246257.81498829
"AL",2018-07-19,5245292.40983607
"AL",2018-07-20,5244327.00468384
"AL",2018-07-21,5243361.59953162
"AL",2018-07-22,5242396.19437939
"AL",2018-07-23,5241430.78922717
"AL",2018-07-24,5240465.38407494
"AL",2018-07-25,5239499.97892272
"AL",2018-07-26,5238534.57377049
"AL",2018-07-27,5237569.16861827
"AL",2018-07-28,5236603.76346604
"AL",2018-07-29,5235638.35831382
"AL",2018-07-30,5234672.95316159
"AL",2018-07-31,5233707.54800937
"AL",2018-08-01,5232742.14285714
"AL",2018-08-02,5231776.73770492
"AL",2018-08-03,5230811.33255269
"AL",2018-08-04,5229845.92740047
"AL",2018-08-05,5228880.52224824
"AL",2018-08-06,5227915.11709602
"AL",2018-08-07,5226949.71194379
"AL",2018-08-08,5225984.30679157
"AL",2018-08-09,5225018.90163934
"AL",2018-08-10,5224053.49648712
"AL",2018-08-11,5223088.09133489
"AL",2018-08-12,5222122.68618267
"AL",2018-08-13,5221157.28103045
"AL",2018-08-14,5220191.87587822
"AL",2018-08-15,5219226.470726
"AL",2018-08-16,5218261.06557377
"AL",2018-08-17,5217295.66042155
"AL",2018-08-18,5216330.25526932
"AL",2018-08-19,5215364.8501171
"AL",2018-08-20,5214399.44496487
"AL",2018-08-21,5213434.03981265
"AL",2018-08-22,5212468.63466042
"AL",2018-08-23,5211503.2295082
"AL",2018-08-24,5210537.82435597
"AL",2018-08-25,5209572.41920375
"AL",2018-08-26,5208607.01405152
"AL",2018-08-27,5207641.6088993
"AL",2018-08-28,5206676.20374707
"AL",2018-08-29,5205710.79859485
"AL",2018-08-30,5204745.39344262
"AL",2018-08-31,5203779.9882904
"AL",2018-09-01,5202814.58313817
"AL",2018-09-02,5201849.17798595
"AL",2018-09-03,5200883.77283372
"AL",2018-09-04,5199918.3676815
"AL",2018-09-05,5198952.96252927
"AL",2018-09-06,5197987.55737705
"AL",2018-09-07,5197022.15222482
"AL",2018-09-08,5196056.7470726
"AL",2018-09-09,5195091.34192037
"AL",2018-09-10,5194125.93676815
"AL",2018-09-11,5193160.53161593
"AL",2018-09-12,5192195.1264637
"AL",2018-09-13,5191229.72131148
"AL",2018-09-14,5190264.31615925
"AL",2018-09-15,5189298.91100703
"AL",2018-09-16,5188333.5058548
"AL",2018-09-17,5187368.10070258
"AL",2018-09-18,5186402.69555035
"AL",2018-09-19,5185437.29039813
"AL",2018-09-20,5184471.8852459
"AL",2018-09-21,5183506.48009368
"AL",2018-09-22,5182541.07494145
"AL",2018-09-23,5181575.66978923
"AL",2018-09-24,5180610.264637
"AL",2018-09-25,5179644.85948478
"AL",2018-09-26,5178679.45433255
"AL",2018-09-27,5177714.04918033
"AL",2018-09-28,5176748.6440281
"AL",2018-09-29,5175783.23887588
"AL",2018-09-30,5174817.83372365
"AL",2018-10-01,5173852.42857143
"AL",2018-10-02,5172887.0234192
"AL",2018-10-03,5171921.61826698
"AL",2018-10-04,5170956.21311475
"AL",2018-10-05,5169990.80796253
"AL",2018-10-06,5169025.4028103
"AL",2018-10-07,5168059.99765808
"AL",2018-10-08,5167094.59250585
"AL",2018-10-09,5166129.18735363
"AL",2018-10-10,5165163.78220141
"AL",2018-10-11,5164198.37704918
"AL",2018-10-12,5163232.97189696
"AL",2018-10-13,5162267.56674473
"AL",2018-10-14,5161302.16159251
"AL",2018-10-15,5160336.75644028
"AL",2018-10-16,5159371.35128806
"AL",2018-10-17,5158405.94613583
"AL",2018-10-18,5157440.54098361
"AL",2018-10-19,5156475.13583138
"AL",2018-10-20,5155509.73067916
"AL",2018-10-21,5154544.32552693
"AL",2018-10-22,5153578.92037471
"AL",2018-10-23,5152613.51522248
"AL",2018-10-24,5151648.11007026
"AL",2018-10-25,5150682.70491803
"AL",2018-10-26,5149717.29976581
"AL",2018-10-27,5148751.89461358
"AL",2018-10-28,5147786.48946136
"AL",2018-10-29,5146821.08430913
"AL",2018-10-30,5145855.67915691
"AL",2018-10-31,5144890.27400468
"AL",2018-11-01,5143924.86885246
"AL",2018-11-02,5142959.46370023
"AL",2018-11-03,5141994.05854801
"AL",2018-11-04,5141028.65339579
"AL",2018-11-05,5140063.24824356
"AL",2018-11-06,5139097.84309134
"AL",2018-11-07,5138132.43793911
"AL",2018-11-08,5137167.03278689
"AL",2018-11-09,5136201.62763466
"AL",2018-11-10,5135236.22248244
"AL",2018-11-11,5134270.81733021
"AL",2018-11-12,5133305.41217799
"AL",2018-11-13,5132340.00702576
"AL",2018-11-14,5131374.60187354
"AL",2018-11-15,5130409.19672131
"AL",2018-11-16,5129443.79156909
"AL",2018-11-17,5128478.38641686
"AL",2018-11-18,5127512.98126464
"AL",2018-11-19,5126547.57611241
"AL",2018-11-20,5125582.17096019
"AL",2018-11-21,5124616.76580796
"AL",2018-11-22,5123651.36065574
"AL",2018-11-23,5122685.95550351
"AL",2018-11-24,5121720.55035129
"AL",2018-11-25,5120755.14519906
"AL",2018-11-26,5119789.74004684
"AL",2018-11-27,5118824.33489461
"AL",2018-11-28,5117858.92974239
"AL",2018-11-29,5116893.52459016
"AL",2018-11-30,5115928.11943794
"AL",2018-12-01,5114962.71428571
"AL",2018-12-02,5113997.30913349
"AL",2018-12-03,5113031.90398126
"AL",2018-12-04,5112066.49882904
"AL",2018-12-05,5111101.09367681
"AL",2018-12-06,5110135.68852459
"AL",2018-12-07,5109170.28337236
"AL",2018-12-08,5108204.87822014
"AL",2018-12-09,5107239.47306792
"AL",2018-12-10,5106274.06791569
"AL",2018-12-11,5105308.66276347
"AL",2018-12-12,5104343.25761124
"AL",2018-12-13,5103377.85245902
"AL",2018-12-14,5102412.44730679
"AL",2018-12-15,5101447.04215457
"AL",2018-12-16,5100481.63700234
"AL",2018-12-17,5099516.23185012
"AL",2018-12-18,5098550.82669789
"AL",2018-12-19,5097585.42154567
"AL",2018-12-20,5096620.01639344
"AL",2018-12-21,5095654.61124122
"AL",2018-12-22,5094689.20608899
"AL",2018-12-23,5093723.80093677
"AL",2018-12-24,5092758.39578454
"AL",2018-12-25,5091792.99063232
"AL",2018-12-26,5090827.58548009
"AL",2018-12-27,5089862.18032787
"AL",2018-12-28,5088896.77517564
"AL",2018-12-29,5087931.37002342
"AL",2018-12-30,5086965.96487119
"AL",2018-12-31,5086000.55971897
"AL",2019-01-01,5085035.15456674
"AL",2019-01-02,5084069.74941452
"AL",2019-01-03,5083104.3442623
"AL",2019-01-04,5082138.93911007
"AL",2019-01-05,5081173.53395785
"AL",2019-01-06,5080208.12880562
"AL",2019-01-07,5079242.7236534
"AL",2019-01-08,5078277.31850117
"AL",2019-01-09,5077311.91334895
"AL",2019-01-10,5076346.50819672
"AL",2019-01-11,5075381.1030445
"AL",2019-01-12,5074415.69789227
"AL",2019-01-13,5073450.29274005
"AL",2019-01-14,5072484.88758782
"AL",2019-01-15,5071519.4824356
"AL",2019-01-16,5070554.07728337
"AL",2019-01-17,5069588.67213115
"AL",2019-01-18,5068623.26697892
"AL",2019-01-19,5067657.8618267
"AL",2019-01-20,5066692.45667447
"AL",2019-01-21,5065727.05152225
"AL",2019-01-22,5064761.64637002
"AL",2019-01-23,5063796.2412178
"AL",2019-01-24,5062830.83606557
"AL",2019-01-25,5061865.43091335
"AL",2019-01-26,5060900.02576112
"AL",2019-01-27,5059934.6206089
"AL",2019-01-28,5058969.21545667
"AL",2019-01-29,5058003.81030445
"AL",2019-01-30,5057038.40515222
"AL",2019-01-31,5056073
"AL",2019-02-01,5056803.91662874
"AL",2019-02-02,5057534.83325749
"AL",2019-02-03,5058265.74988623
"AL",2019-02-04,5058996.66651497
"AL",2019-02-05,5059727.58314371
"AL",2019-02-06,5060458.49977246
"AL",2019-02-07,5061189.4164012
"AL",2019-02-08,5061920.33302994
"AL",2019-02-09,5062651.24965868
"AL",2019-02-10,5063382.16628742
"AL",2019-02-11,5064113.08291617
"AL",2019-02-12,5064843.99954491
"AL",2019-02-13,5065574.91617365
"AL",2019-02-14,5066305.8328024
"AL",2019-02-15,5067036.74943114
"AL",2019-02-16,5067767.66605988
"AL",2019-02-17,5068498.58268862
"AL",2019-02-18,5069229.49931737
"AL",2019-02-19,5069960.41594611
"AL",2019-02-20,5070691.33257485
"AL",2019-02-21,5071422.24920359
"AL",2019-02-22,5072153.16583234
"AL",2019-02-23,5072884.08246108
"AL",2019-02-24,5073614.99908982
"AL",2019-02-25,5074345.91571856
"AL",2019-02-26,5075076.83234731
"AL",2019-02-27,5075807.74897605
"AL",2019-02-28,5076538.66560479
"AL",2019-03-01,5077269.58223353
"AL",2019-03-02,5078000.49886228
"AL",2019-03-03,5078731.41549102
"AL",2019-03-04,5079462.33211976
"AL",2019-03-05,5080193.2487485
"AL",2019-03-06,5080924.16537725
"AL",2019-03-07,5081655.08200599
"AL",2019-03-08,5082385.99863473
"AL",2019-03-09,5083116.91526347
"AL",2019-03-10,5083847.83189222
"AL",2019-03-11,5084578.74852096
"AL",2019-03-12,5085309.6651497
"AL",2019-03-13,5086040.58177844
"AL",2019-03-14,5086771.49840719
"AL",2019-03-15,5087502.41503593
"AL",2019-03-16,5088233.33166467
"AL",2019-03-17,5088964.24829341
"AL",2019-03-18,5089695.16492216
"AL",2019-03-19,5090426.0815509
"AL",2019-03-20,5091156.99817964
"AL",2019-03-21,5091887.91480838
"AL",2019-03-22,5092618.83143713
"AL",2019-03-23,5093349.74806587
"AL",2019-03-24,5094080.66469461
"AL",2019-03-25,5094811.58132335
"AL",2019-03-26,5095542.4979521
"AL",2019-03-27,5096273.41458084
"AL",2019-03-28,5097004.33120958
"AL",2019-03-29,5097735.24783832
"AL",2019-03-30,5098466.16446707
"AL",2019-03-31,5099197.08109581
"AL",2019-04-01,5099927.99772455
"AL",2019-04-02,5100658.91435329
"AL",2019-04-03,5101389.83098204
"AL",2019-04-04,5102120.74761078
"AL",2019-04-05,5102851.66423952
"AL",2019-04-06,5103582.58086826
"AL",2019-04-07,5104313.49749701
"AL",2019-04-08,5105044.41412575
"AL",2019-04-09,5105775.33075449
"AL",2019-04-10,5106506.24738323
"AL",2019-04-11,5107237.16401198
"AL",2019-04-12,5107968.08064072
"AL",2019-04-13,5108698.99726946
"AL",2019-04-14,5109429.9138982
"AL",2019-04-15,5110160.83052695
"AL",2019-04-16,5110891.74715569
"AL",2019-04-17,5111622.66378443
"AL",2019-04-18,5112353.58041317
"AL",2019-04-19,5113084.49704192
"AL",2019-04-20,5113815.41367066
"AL",2019-04-21,5114546.3302994
"AL",2019-04-22,5115277.24692814
"AL",2019-04-23,5116008.16355689
"AL",2019-04-24,5116739.08018563
"AL",2019-04-25,5117469.99681437
"AL",2019-04-26,5118200.91344311
"AL",2019-04-27,5118931.83007186
"AL",2019-04-28,5119662.7467006
"AL",2019-04-29,5120393.66332934
"AL",2019-04-30,5121124.57995808
"AL",2019-05-01,5121855.49658683
"AL",2019-05-02,5122586.41321557
"AL",2019-05-03,5123317.32984431
"AL",2019-05-04,5124048.24647305
"AL",2019-05-05,5124779.1631018
"AL",2019-05-06,5125510.07973054
"AL",2019-05-07,5126240.99635928
"AL",2019-05-08,5126971.91298802
"AL",2019-05-09,5127702.82961677
"AL",2019-05-10,5128433.74624551
"AL",2019-05-11,5129164.66287425
"AL",2019-05-12,5129895.57950299
"AL",2019-05-13,5130626.49613174
"AL",2019-05-14,5131357.41276048
"AL",2019-05-15,5132088.32938922
"AL",2019-05-16,5132819.24601796
"AL",2019-05-17,5133550.16264671
"AL",2019-05-18,5134281.07927545
"AL",2019-05-19,5135011.99590419
"AL",2019-05-20,5135742.91253293
"AL",2019-05-21,5136473.82916168
"AL",2019-05-22,5137204.74579042
"AL",2019-05-23,5137935.66241916
"AL",2019-05-24,5138666.5790479
"AL",2019-05-25,5139397.49567665
"AL",2019-05-26,5140128.41230539
"AL",2019-05-27,5140859.32893413
"AL",2019-05-28,5141590.24556287
"AL",2019-05-29,5142321.16219162
"AL",2019-05-30,5143052.07882036
"AL",2019-05-31,5143782.9954491
"AL",2019-06-01,5144513.91207784
"AL",2019-06-02,5145244.82870659
"AL",2019-06-03,5145975.74533533
"AL",2019-06-04,5146706.66196407
"AL",2019-06-05,5147437.57859281
"AL",2019-06-06,5148168.49522156
"AL",2019-06-07,5148899.4118503
"AL",2019-06-08,5149630.32847904
"AL",2019-06-09,5150361.24510778
"AL",2019-06-10,5151092.16173653
"AL",2019-06-11,5151823.07836527
"AL",2019-06-12,5152553.99499401
"AL",2019-06-13,5153284.91162275
"AL",2019-06-14,5154015.8282515
"AL",2019-06-15,5154746.74488024
"AL",2019-06-16,5155477.66150898
"AL",2019-06-17,5156208.57813772
"AL",2019-06-18,5156939.49476647
"AL",2019-06-19,5157670.41139521
"AL",2019-06-20,5158401.32802395
"AL",2019-06-21,5159132.2446527
"AL",2019-06-22,5159863.16128144
"AL",2019-06-23,5160594.07791018
"AL",2019-06-24,5161324.99453892
"AL",2019-06-25,5162055.91116766
"AL",2019-06-26,5162786.82779641
"AL",2019-06-27,5163517.74442515
"AL",2019-06-28,5164248.66105389
"AL",2019-06-29,5164979.57768263
"AL",2019-06-30,5165710.49431138
"AL",2019-07-01,5166441.41094012
"AL",2019-07-02,5167172.32756886
"AL",2019-07-03,5167903.24419761
"AL",2019-07-04,5168634.16082635
"AL",2019-07-05,5169365.07745509
"AL",2019-07-06,5170095.99408383
"AL",2019-07-07,5170826.91071257
"AL",2019-07-08,5171557.82734132
"AL",2019-07-09,5172288.74397006
"AL",2019-07-10,5173019.6605988
"AL",2019-07-11,5173750.57722754
"AL",2019-07-12,5174481.49385629
"AL",2019-07-13,5175212.41048503
"AL",2019-07-14,5175943.32711377
"AL",2019-07-15,5176674.24374252
"AL",2019-07-16,5177405.16037126
"AL",2019-07-17,5178136.077
"AL",2019-07-18,5178866.99362874
"AL",2019-07-19,5179597.91025748
"AL",2019-07-20,5180328.82688623
"AL",2019-07-21,5181059.74351497
"AL",2019-07-22,5181790.66014371
"AL",2019-07-23,5182521.57677246
"AL",2019-07-24,5183252.4934012
"AL",2019-07-25,5183983.41002994
"AL",2019-07-26,5184714.32665868
"AL",2019-07-27,5185445.24328743
"AL",2019-07-28,5186176.15991617
"AL",2019-07-29,5186907.07654491
"AL",2019-07-30,5187637.99317365
"AL",2019-07-31,5188368.90980239
"AL",2019-08-01,5189099.82643114
"AL",2019-08-02,5189830.74305988
"AL",2019-08-03,5190561.65968862
"AL",2019-08-04,5191292.57631737
"AL",2019-08-05,5192023.49294611
"AL",2019-08-06,5192754.40957485
"AL",2019-08-07,5193485.32620359
"AL",2019-08-08,5194216.24283234
"AL",2019-08-09,5194947.15946108
"AL",2019-08-10,5195678.07608982
"AL",2019-08-11,5196408.99271856
"AL",2019-08-12,5197139.90934731
"AL",2019-08-13,5197870.82597605
"AL",2019-08-14,5198601.74260479
"AL",2019-08-15,5199332.65923353
"AL",2019-08-16,5200063.57586228
"AL",2019-08-17,5200794.49249102
"AL",2019-08-18,5201525.40911976
"AL",2019-08-19,5202256.3257485
"AL",2019-08-20,5202987.24237725
"AL",2019-08-21,5203718.15900599
"AL",2019-08-22,5204449.07563473
"AL",2019-08-23,5205179.99226347
"AL",2019-08-24,5205910.90889222
"AL",2019-08-25,5206641.82552096
"AL",2019-08-26,5207372.7421497
"AL",2019-08-27,5208103.65877844
"AL",2019-08-28,5208834.57540719
"AL",2019-08-29,5209565.49203593
"AL",2019-08-30,5210296.40866467
"AL",2019-08-31,5211027.32529341
"AL",2019-09-01,5211758.24192216
"AL",2019-09-02,5212489.1585509
"AL",2019-09-03,5213220.07517964
"AL",2019-09-04,5213950.99180838
"AL",2019-09-05,5214681.90843713
"AL",2019-09-06,5215412.82506587
"AL",2019-09-07,5216143.74169461
"AL",2019-09-08,5216874.65832335
"AL",2019-09-09,5217605.5749521
"AL",2019-09-10,5218336.49158084
"AL",2019-09-11,5219067.40820958
"AL",2019-09-12,5219798.32483832
"AL",2019-09-13,5220529.24146707
"AL",2019-09-14,5221260.15809581
"AL",2019-09-15,5221991.07472455
"AL",2019-09-16,5222721.99135329
"AL",2019-09-17,5223452.90798204
"AL",2019-09-18,5224183.82461078
"AL",2019-09-19,5224914.74123952
"AL",2019-09-20,5225645.65786826
"AL",2019-09-21,5226376.57449701
"AL",2019-09-22,5227107.49112575
"AL",2019-09-23,5227838.40775449
"AL",2019-09-24,5228569.32438323
"AL",2019-09-25,5229300.24101198
"AL",2019-09-26,5230031.15764072
"AL",2019-09-27,5230762.07426946
