"State","Date","Urban_Mileage"
"AL",2018-02-14,61114.9814483776
"AL",2018-02-15,61123.3306460177
"AL",2018-02-16,61131.6798436578
"AL",2018-02-17,61140.0290412979
"AL",2018-02-18,61148.3782389381
"AL",2018-02-19,61156.7274365782
"AL",2018-02-20,61165.0766342183
"AL",2018-02-21,61173.4258318584
"AL",2018-02-22,61181.7750294985
"AL",2018-02-23,61190.1242271386
"AL",2018-02-24,61198.4734247788
"AL",2018-02-25,61206.8226224189
"AL",2018-02-26,61215.171820059
"AL",2018-02-27,61223.5210176991
"AL",2018-02-28,61231.8702153392
"AL",2018-03-01,61240.2194129793
"AL",2018-03-02,61248.5686106195
"AL",2018-03-03,61256.9178082596
"AL",2018-03-04,61265.2670058997
"AL",2018-03-05,61273.6162035398
"AL",2018-03-06,61281.9654011799
"AL",2018-03-07,61290.3145988201
"AL",2018-03-08,61298.6637964602
"AL",2018-03-09,61307.0129941003
"AL",2018-03-10,61315.3621917404
"AL",2018-03-11,61323.7113893805
"AL",2018-03-12,61332.0605870206
"AL",2018-03-13,61340.4097846608
"AL",2018-03-14,61348.7589823009
"AL",2018-03-15,61357.108179941
"AL",2018-03-16,61365.4573775811
"AL",2018-03-17,61373.8065752212
"AL",2018-03-18,61382.1557728614
"AL",2018-03-19,61390.5049705015
"AL",2018-03-20,61398.8541681416
"AL",2018-03-21,61407.2033657817
"AL",2018-03-22,61415.5525634218
"AL",2018-03-23,61423.9017610619
"AL",2018-03-24,61432.2509587021
"AL",2018-03-25,61440.6001563422
"AL",2018-03-26,61448.9493539823
"AL",2018-03-27,61457.2985516224
"AL",2018-03-28,61465.6477492625
"AL",2018-03-29,61473.9969469027
"AL",2018-03-30,61482.3461445428
"AL",2018-03-31,61490.6953421829
"AL",2018-04-01,61499.044539823
"AL",2018-04-02,61507.3937374631
"AL",2018-04-03,61515.7429351032
"AL",2018-04-04,61524.0921327434
"AL",2018-04-05,61532.4413303835
"AL",2018-04-06,61540.7905280236
"AL",2018-04-07,61549.1397256637
"AL",2018-04-08,61557.4889233038
"AL",2018-04-09,61565.838120944
"AL",2018-04-10,61574.1873185841
"AL",2018-04-11,61582.5365162242
"AL",2018-04-12,61590.8857138643
"AL",2018-04-13,61599.2349115044
"AL",2018-04-14,61607.5841091445
"AL",2018-04-15,61615.9333067847
"AL",2018-04-16,61624.2825044248
"AL",2018-04-17,61632.6317020649
"AL",2018-04-18,61640.980899705
"AL",2018-04-19,61649.3300973451
"AL",2018-04-20,61657.6792949853
"AL",2018-04-21,61666.0284926254
"AL",2018-04-22,61674.3776902655
"AL",2018-04-23,61682.7268879056
"AL",2018-04-24,61691.0760855457
"AL",2018-04-25,61699.4252831858
"AL",2018-04-26,61707.774480826
"AL",2018-04-27,61716.1236784661
"AL",2018-04-28,61724.4728761062
"AL",2018-04-29,61732.8220737463
"AL",2018-04-30,61741.1712713864
"AL",2018-05-01,61749.5204690265
"AL",2018-05-02,61757.8696666667
"AL",2018-05-03,61766.2188643068
"AL",2018-05-04,61774.5680619469
"AL",2018-05-05,61782.917259587
"AL",2018-05-06,61791.2664572271
"AL",2018-05-07,61799.6156548673
"AL",2018-05-08,61807.9648525074
"AL",2018-05-09,61816.3140501475
"AL",2018-05-10,61824.6632477876
"AL",2018-05-11,61833.0124454277
"AL",2018-05-12,61841.3616430678
"AL",2018-05-13,61849.710840708
"AL",2018-05-14,61858.0600383481
"AL",2018-05-15,61866.4092359882
"AL",2018-05-16,61874.7584336283
"AL",2018-05-17,61883.1076312684
"AL",2018-05-18,61891.4568289086
"AL",2018-05-19,61899.8060265487
"AL",2018-05-20,61908.1552241888
"AL",2018-05-21,61916.5044218289
"AL",2018-05-22,61924.853619469
"AL",2018-05-23,61933.2028171091
"AL",2018-05-24,61941.5520147493
"AL",2018-05-25,61949.9012123894
"AL",2018-05-26,61958.2504100295
"AL",2018-05-27,61966.5996076696
"AL",2018-05-28,61974.9488053097
"AL",2018-05-29,61983.2980029499
"AL",2018-05-30,61991.64720059
"AL",2018-05-31,61999.9963982301
"AL",2018-06-01,62008.3455958702
"AL",2018-06-02,62016.6947935103
"AL",2018-06-03,62025.0439911504
"AL",2018-06-04,62033.3931887906
"AL",2018-06-05,62041.7423864307
"AL",2018-06-06,62050.0915840708
"AL",2018-06-07,62058.4407817109
"AL",2018-06-08,62066.789979351
"AL",2018-06-09,62075.1391769911
"AL",2018-06-10,62083.4883746313
"AL",2018-06-11,62091.8375722714
"AL",2018-06-12,62100.1867699115
"AL",2018-06-13,62108.5359675516
"AL",2018-06-14,62116.8851651917
"AL",2018-06-15,62125.2343628319
"AL",2018-06-16,62133.583560472
"AL",2018-06-17,62141.9327581121
"AL",2018-06-18,62150.2819557522
"AL",2018-06-19,62158.6311533923
"AL",2018-06-20,62166.9803510324
"AL",2018-06-21,62175.3295486726
"AL",2018-06-22,62183.6787463127
"AL",2018-06-23,62192.0279439528
"AL",2018-06-24,62200.3771415929
"AL",2018-06-25,62208.726339233
"AL",2018-06-26,62217.0755368732
"AL",2018-06-27,62225.4247345133
"AL",2018-06-28,62233.7739321534
"AL",2018-06-29,62242.1231297935
"AL",2018-06-30,62250.4723274336
"AL",2018-07-01,62258.8215250737
"AL",2018-07-02,62267.1707227139
"AL",2018-07-03,62275.519920354
"AL",2018-07-04,62283.8691179941
"AL",2018-07-05,62292.2183156342
"AL",2018-07-06,62300.5675132743
"AL",2018-07-07,62308.9167109145
"AL",2018-07-08,62317.2659085546
"AL",2018-07-09,62325.6151061947
"AL",2018-07-10,62333.9643038348
"AL",2018-07-11,62342.3135014749
"AL",2018-07-12,62350.662699115
"AL",2018-07-13,62359.0118967552
"AL",2018-07-14,62367.3610943953
"AL",2018-07-15,62375.7102920354
"AL",2018-07-16,62384.0594896755
"AL",2018-07-17,62392.4086873156
"AL",2018-07-18,62400.7578849557
"AL",2018-07-19,62409.1070825959
"AL",2018-07-20,62417.456280236
"AL",2018-07-21,62425.8054778761
"AL",2018-07-22,62434.1546755162
"AL",2018-07-23,62442.5038731563
"AL",2018-07-24,62450.8530707965
"AL",2018-07-25,62459.2022684366
"AL",2018-07-26,62467.5514660767
"AL",2018-07-27,62475.9006637168
"AL",2018-07-28,62484.2498613569
"AL",2018-07-29,62492.599058997
"AL",2018-07-30,62500.9482566372
"AL",2018-07-31,62509.2974542773
"AL",2018-08-01,62517.6466519174
"AL",2018-08-02,62525.9958495575
"AL",2018-08-03,62534.3450471976
"AL",2018-08-04,62542.6942448378
"AL",2018-08-05,62551.0434424779
"AL",2018-08-06,62559.392640118
"AL",2018-08-07,62567.7418377581
"AL",2018-08-08,62576.0910353982
"AL",2018-08-09,62584.4402330383
"AL",2018-08-10,62592.7894306785
"AL",2018-08-11,62601.1386283186
"AL",2018-08-12,62609.4878259587
"AL",2018-08-13,62617.8370235988
"AL",2018-08-14,62626.1862212389
"AL",2018-08-15,62634.5354188791
"AL",2018-08-16,62642.8846165192
"AL",2018-08-17,62651.2338141593
"AL",2018-08-18,62659.5830117994
"AL",2018-08-19,62667.9322094395
"AL",2018-08-20,62676.2814070796
"AL",2018-08-21,62684.6306047198
"AL",2018-08-22,62692.9798023599
"AL",2018-08-23,62701.329
"AL",2018-08-24,62703.3326827957
"AL",2018-08-25,62705.3363655914
"AL",2018-08-26,62707.3400483871
"AL",2018-08-27,62709.3437311828
"AL",2018-08-28,62711.3474139785
"AL",2018-08-29,62713.3510967742
"AL",2018-08-30,62715.3547795699
"AL",2018-08-31,62717.3584623656
"AL",2018-09-01,62719.3621451613
"AL",2018-09-02,62721.365827957
"AL",2018-09-03,62723.3695107527
"AL",2018-09-04,62725.3731935484
"AL",2018-09-05,62727.3768763441
"AL",2018-09-06,62729.3805591398
"AL",2018-09-07,62731.3842419355
"AL",2018-09-08,62733.3879247312
"AL",2018-09-09,62735.3916075269
"AL",2018-09-10,62737.3952903226
"AL",2018-09-11,62739.3989731183
"AL",2018-09-12,62741.402655914
"AL",2018-09-13,62743.4063387097
"AL",2018-09-14,62745.4100215054
"AL",2018-09-15,62747.4137043011
"AL",2018-09-16,62749.4173870968
"AL",2018-09-17,62751.4210698925
"AL",2018-09-18,62753.4247526882
"AL",2018-09-19,62755.4284354839
"AL",2018-09-20,62757.4321182796
"AL",2018-09-21,62759.4358010753
"AL",2018-09-22,62761.439483871
"AL",2018-09-23,62763.4431666667
"AL",2018-09-24,62765.4468494624
"AL",2018-09-25,62767.4505322581
"AL",2018-09-26,62769.4542150538
"AL",2018-09-27,62771.4578978495
"AL",2018-09-28,62773.4615806452
"AL",2018-09-29,62775.4652634409
"AL",2018-09-30,62777.4689462366
"AL",2018-10-01,62779.4726290323
"AL",2018-10-02,62781.476311828
"AL",2018-10-03,62783.4799946237
"AL",2018-10-04,62785.4836774194
"AL",2018-10-05,62787.4873602151
"AL",2018-10-06,62789.4910430107
"AL",2018-10-07,62791.4947258064
"AL",2018-10-08,62793.4984086022
"AL",2018-10-09,62795.5020913978
"AL",2018-10-10,62797.5057741935
"AL",2018-10-11,62799.5094569892
"AL",2018-10-12,62801.5131397849
"AL",2018-10-13,62803.5168225806
"AL",2018-10-14,62805.5205053763
"AL",2018-10-15,62807.524188172
"AL",2018-10-16,62809.5278709677
"AL",2018-10-17,62811.5315537634
"AL",2018-10-18,62813.5352365591
"AL",2018-10-19,62815.5389193548
"AL",2018-10-20,62817.5426021505
"AL",2018-10-21,62819.5462849462
"AL",2018-10-22,62821.5499677419
"AL",2018-10-23,62823.5536505376
"AL",2018-10-24,62825.5573333333
"AL",2018-10-25,62827.561016129
"AL",2018-10-26,62829.5646989247
"AL",2018-10-27,62831.5683817204
"AL",2018-10-28,62833.5720645161
"AL",2018-10-29,62835.5757473118
"AL",2018-10-30,62837.5794301075
"AL",2018-10-31,62839.5831129032
"AL",2018-11-01,62841.5867956989
"AL",2018-11-02,62843.5904784946
"AL",2018-11-03,62845.5941612903
"AL",2018-11-04,62847.597844086
"AL",2018-11-05,62849.6015268817
"AL",2018-11-06,62851.6052096774
"AL",2018-11-07,62853.6088924731
"AL",2018-11-08,62855.6125752688
"AL",2018-11-09,62857.6162580645
"AL",2018-11-10,62859.6199408602
"AL",2018-11-11,62861.6236236559
"AL",2018-11-12,62863.6273064516
"AL",2018-11-13,62865.6309892473
"AL",2018-11-14,62867.634672043
"AL",2018-11-15,62869.6383548387
"AL",2018-11-16,62871.6420376344
"AL",2018-11-17,62873.6457204301
"AL",2018-11-18,62875.6494032258
"AL",2018-11-19,62877.6530860215
"AL",2018-11-20,62879.6567688172
"AL",2018-11-21,62881.6604516129
"AL",2018-11-22,62883.6641344086
"AL",2018-11-23,62885.6678172043
"AL",2018-11-24,62887.6715
"AL",2018-11-25,62889.6751827957
"AL",2018-11-26,62891.6788655914
"AL",2018-11-27,62893.6825483871
"AL",2018-11-28,62895.6862311828
"AL",2018-11-29,62897.6899139785
"AL",2018-11-30,62899.6935967742
"AL",2018-12-01,62901.6972795699
"AL",2018-12-02,62903.7009623656
"AL",2018-12-03,62905.7046451613
"AL",2018-12-04,62907.708327957
"AL",2018-12-05,62909.7120107527
"AL",2018-12-06,62911.7156935484
"AL",2018-12-07,62913.7193763441
"AL",2018-12-08,62915.7230591398
"AL",2018-12-09,62917.7267419355
"AL",2018-12-10,62919.7304247312
"AL",2018-12-11,62921.7341075269
"AL",2018-12-12,62923.7377903226
"AL",2018-12-13,62925.7414731183
"AL",2018-12-14,62927.745155914
"AL",2018-12-15,62929.7488387097
"AL",2018-12-16,62931.7525215054
"AL",2018-12-17,62933.7562043011
"AL",2018-12-18,62935.7598870968
"AL",2018-12-19,62937.7635698925
"AL",2018-12-20,62939.7672526882
"AL",2018-12-21,62941.7709354839
"AL",2018-12-22,62943.7746182796
"AL",2018-12-23,62945.7783010753
"AL",2018-12-24,62947.781983871
"AL",2018-12-25,62949.7856666667
"AL",2018-12-26,62951.7893494624
"AL",2018-12-27,62953.7930322581
"AL",2018-12-28,62955.7967150538
"AL",2018-12-29,62957.8003978495
"AL",2018-12-30,62959.8040806452
"AL",2018-12-31,62961.8077634409
"AL",2019-01-01,62963.8114462366
"AL",2019-01-02,62965.8151290323
"AL",2019-01-03,62967.818811828
"AL",2019-01-04,62969.8224946237
"AL",2019-01-05,62971.8261774194
"AL",2019-01-06,62973.8298602151
"AL",2019-01-07,62975.8335430108
"AL",2019-01-08,62977.8372258064
"AL",2019-01-09,62979.8409086021
"AL",2019-01-10,62981.8445913979
"AL",2019-01-11,62983.8482741935
"AL",2019-01-12,62985.8519569892
"AL",2019-01-13,62987.8556397849
"AL",2019-01-14,62989.8593225806
"AL",2019-01-15,62991.8630053763
"AL",2019-01-16,62993.866688172
"AL",2019-01-17,62995.8703709677
"AL",2019-01-18,62997.8740537634
"AL",2019-01-19,62999.8777365591
"AL",2019-01-20,63001.8814193548
"AL",2019-01-21,63003.8851021505
"AL",2019-01-22,63005.8887849462
"AL",2019-01-23,63007.8924677419
"AL",2019-01-24,63009.8961505376
"AL",2019-01-25,63011.8998333333
"AL",2019-01-26,63013.903516129
"AL",2019-01-27,63015.9071989247
"AL",2019-01-28,63017.9108817204
"AL",2019-01-29,63019.9145645161
"AL",2019-01-30,63021.9182473118
"AL",2019-01-31,63023.9219301075
"AL",2019-02-01,63025.9256129032
"AL",2019-02-02,63027.9292956989
"AL",2019-02-03,63029.9329784946
"AL",2019-02-04,63031.9366612903
"AL",2019-02-05,63033.940344086
"AL",2019-02-06,63035.9440268817
"AL",2019-02-07,63037.9477096774
"AL",2019-02-08,63039.9513924731
"AL",2019-02-09,63041.9550752688
"AL",2019-02-10,63043.9587580645
"AL",2019-02-11,63045.9624408602
"AL",2019-02-12,63047.9661236559
"AL",2019-02-13,63049.9698064516
"AL",2019-02-14,63051.9734892473
"AL",2019-02-15,63053.977172043
"AL",2019-02-16,63055.9808548387
"AL",2019-02-17,63057.9845376344
"AL",2019-02-18,63059.9882204301
"AL",2019-02-19,63061.9919032258
"AL",2019-02-20,63063.9955860215
"AL",2019-02-21,63065.9992688172
"AL",2019-02-22,63068.0029516129
"AL",2019-02-23,63070.0066344086
"AL",2019-02-24,63072.0103172043
"AL",2019-02-25,63074.014
"AL",2019-02-26,63076.0176827957
"AL",2019-02-27,63078.0213655914
"AL",2019-02-28,63080.0250483871
"AL",2019-03-01,63082.0287311828
"AL",2019-03-02,63084.0324139785
"AL",2019-03-03,63086.0360967742
"AL",2019-03-04,63088.0397795699
"AL",2019-03-05,63090.0434623656
"AL",2019-03-06,63092.0471451613
"AL",2019-03-07,63094.050827957
"AL",2019-03-08,63096.0545107527
"AL",2019-03-09,63098.0581935484
"AL",2019-03-10,63100.0618763441
"AL",2019-03-11,63102.0655591398
"AL",2019-03-12,63104.0692419355
"AL",2019-03-13,63106.0729247312
"AL",2019-03-14,63108.0766075269
"AL",2019-03-15,63110.0802903226
"AL",2019-03-16,63112.0839731183
"AL",2019-03-17,63114.087655914
"AL",2019-03-18,63116.0913387097
"AL",2019-03-19,63118.0950215054
"AL",2019-03-20,63120.0987043011
"AL",2019-03-21,63122.1023870968
"AL",2019-03-22,63124.1060698925
"AL",2019-03-23,63126.1097526882
"AL",2019-03-24,63128.1134354839
"AL",2019-03-25,63130.1171182796
"AL",2019-03-26,63132.1208010753
"AL",2019-03-27,63134.124483871
"AL",2019-03-28,63136.1281666667
"AL",2019-03-29,63138.1318494624
"AL",2019-03-30,63140.1355322581
"AL",2019-03-31,63142.1392150538
"AL",2019-04-01,63144.1428978495
"AL",2019-04-02,63146.1465806452
"AL",2019-04-03,63148.1502634409
"AL",2019-04-04,63150.1539462366
"AL",2019-04-05,63152.1576290323
"AL",2019-04-06,63154.161311828
"AL",2019-04-07,63156.1649946237
"AL",2019-04-08,63158.1686774194
"AL",2019-04-09,63160.1723602151
"AL",2019-04-10,63162.1760430108
"AL",2019-04-11,63164.1797258065
"AL",2019-04-12,63166.1834086021
"AL",2019-04-13,63168.1870913978
"AL",2019-04-14,63170.1907741936
"AL",2019-04-15,63172.1944569892
"AL",2019-04-16,63174.1981397849
"AL",2019-04-17,63176.2018225806
"AL",2019-04-18,63178.2055053763
"AL",2019-04-19,63180.209188172
"AL",2019-04-20,63182.2128709677
"AL",2019-04-21,63184.2165537634
"AL",2019-04-22,63186.2202365591
"AL",2019-04-23,63188.2239193548
"AL",2019-04-24,63190.2276021505
"AL",2019-04-25,63192.2312849462
"AL",2019-04-26,63194.2349677419
"AL",2019-04-27,63196.2386505376
"AL",2019-04-28,63198.2423333333
"AL",2019-04-29,63200.246016129
"AL",2019-04-30,63202.2496989247
"AL",2019-05-01,63204.2533817204
"AL",2019-05-02,63206.2570645161
"AL",2019-05-03,63208.2607473118
"AL",2019-05-04,63210.2644301075
"AL",2019-05-05,63212.2681129032
"AL",2019-05-06,63214.2717956989
"AL",2019-05-07,63216.2754784946
"AL",2019-05-08,63218.2791612903
"AL",2019-05-09,63220.282844086
"AL",2019-05-10,63222.2865268817
"AL",2019-05-11,63224.2902096774
"AL",2019-05-12,63226.2938924731
"AL",2019-05-13,63228.2975752688
"AL",2019-05-14,63230.3012580645
"AL",2019-05-15,63232.3049408602
"AL",2019-05-16,63234.3086236559
"AL",2019-05-17,63236.3123064516
"AL",2019-05-18,63238.3159892473
"AL",2019-05-19,63240.319672043
"AL",2019-05-20,63242.3233548387
"AL",2019-05-21,63244.3270376344
"AL",2019-05-22,63246.3307204301
"AL",2019-05-23,63248.3344032258
"AL",2019-05-24,63250.3380860215
"AL",2019-05-25,63252.3417688172
"AL",2019-05-26,63254.3454516129
"AL",2019-05-27,63256.3491344086
"AL",2019-05-28,63258.3528172043
"AL",2019-05-29,63260.3565
"AL",2019-05-30,63262.3601827957
"AL",2019-05-31,63264.3638655914
"AL",2019-06-01,63266.3675483871
"AL",2019-06-02,63268.3712311828
"AL",2019-06-03,63270.3749139785
"AL",2019-06-04,63272.3785967742
"AL",2019-06-05,63274.3822795699
"AL",2019-06-06,63276.3859623656
"AL",2019-06-07,63278.3896451613
"AL",2019-06-08,63280.393327957
"AL",2019-06-09,63282.3970107527
"AL",2019-06-10,63284.4006935484
"AL",2019-06-11,63286.4043763441
"AL",2019-06-12,63288.4080591398
"AL",2019-06-13,63290.4117419355
"AL",2019-06-14,63292.4154247312
"AL",2019-06-15,63294.4191075269
"AL",2019-06-16,63296.4227903226
"AL",2019-06-17,63298.4264731183
"AL",2019-06-18,63300.430155914
"AL",2019-06-19,63302.4338387097
"AL",2019-06-20,63304.4375215054
"AL",2019-06-21,63306.4412043011
"AL",2019-06-22,63308.4448870968
"AL",2019-06-23,63310.4485698925
"AL",2019-06-24,63312.4522526882
"AL",2019-06-25,63314.4559354839
"AL",2019-06-26,63316.4596182796
"AL",2019-06-27,63318.4633010753
"AL",2019-06-28,63320.466983871
"AL",2019-06-29,63322.4706666667
"AL",2019-06-30,63324.4743494624
"AL",2019-07-01,63326.4780322581
"AL",2019-07-02,63328.4817150538
"AL",2019-07-03,63330.4853978495
"AL",2019-07-04,63332.4890806452
"AL",2019-07-05,63334.4927634409
"AL",2019-07-06,63336.4964462366
"AL",2019-07-07,63338.5001290323
"AL",2019-07-08,63340.503811828
"AL",2019-07-09,63342.5074946237
"AL",2019-07-10,63344.5111774194
"AL",2019-07-11,63346.5148602151
"AL",2019-07-12,63348.5185430108
"AL",2019-07-13,63350.5222258065
"AL",2019-07-14,63352.5259086022
"AL",2019-07-15,63354.5295913978
"AL",2019-07-16,63356.5332741935
"AL",2019-07-17,63358.5369569893
"AL",2019-07-18,63360.5406397849
"AL",2019-07-19,63362.5443225806
"AL",2019-07-20,63364.5480053763
"AL",2019-07-21,63366.551688172
"AL",2019-07-22,63368.5553709677
"AL",2019-07-23,63370.5590537634
"AL",2019-07-24,63372.5627365591
"AL",2019-07-25,63374.5664193548
"AL",2019-07-26,63376.5701021505
"AL",2019-07-27,63378.5737849462
"AL",2019-07-28,63380.5774677419
"AL",2019-07-29,63382.5811505376
"AL",2019-07-30,63384.5848333333
"AL",2019-07-31,63386.588516129
"AL",2019-08-01,63388.5921989247
"AL",2019-08-02,63390.5958817204
"AL",2019-08-03,63392.5995645161
"AL",2019-08-04,63394.6032473118
"AL",2019-08-05,63396.6069301075
"AL",2019-08-06,63398.6106129032
"AL",2019-08-07,63400.6142956989
"AL",2019-08-08,63402.6179784946
"AL",2019-08-09,63404.6216612903
"AL",2019-08-10,63406.625344086
"AL",2019-08-11,63408.6290268817
"AL",2019-08-12,63410.6327096774
"AL",2019-08-13,63412.6363924731
"AL",2019-08-14,63414.6400752688
"AL",2019-08-15,63416.6437580645
"AL",2019-08-16,63418.6474408602
"AL",2019-08-17,63420.6511236559
"AL",2019-08-18,63422.6548064516
"AL",2019-08-19,63424.6584892473
"AL",2019-08-20,63426.662172043
"AL",2019-08-21,63428.6658548387
"AL",2019-08-22,63430.6695376344
"AL",2019-08-23,63432.6732204301
"AL",2019-08-24,63434.6769032258
"AL",2019-08-25,63436.6805860215
"AL",2019-08-26,63438.6842688172
"AL",2019-08-27,63440.6879516129
"AL",2019-08-28,63442.6916344086
"AL",2019-08-29,63444.6953172043
"AL",2019-08-30,63446.699
"AL",2019-08-31,63448.7026827957
"AL",2019-09-01,63450.7063655914
"AL",2019-09-02,63452.7100483871
"AL",2019-09-03,63454.7137311828
"AL",2019-09-04,63456.7174139785
"AL",2019-09-05,63458.7210967742
"AL",2019-09-06,63460.7247795699
"AL",2019-09-07,63462.7284623656
"AL",2019-09-08,63464.7321451613
"AL",2019-09-09,63466.735827957
"AL",2019-09-10,63468.7395107527
"AL",2019-09-11,63470.7431935484
"AL",2019-09-12,63472.7468763441
"AL",2019-09-13,63474.7505591398
"AL",2019-09-14,63476.7542419355
"AL",2019-09-15,63478.7579247312
"AL",2019-09-16,63480.7616075269
"AL",2019-09-17,63482.7652903226
"AL",2019-09-18,63484.7689731183
"AL",2019-09-19,63486.772655914
"AL",2019-09-20,63488.7763387097
"AL",2019-09-21,63490.7800215054
"AL",2019-09-22,63492.7837043011
"AL",2019-09-23,63494.7873870968
"AL",2019-09-24,63496.7910698925
"AL",2019-09-25,63498.7947526882
"AL",2019-09-26,63500.7984354839
"AL",2019-09-27,63502.8021182796
