"State","Date","Rural_Mileage"
"MT",2017-05-13,142655.784249097
"MT",2017-05-14,142645.537129964
"MT",2017-05-15,142635.29001083
"MT",2017-05-16,142625.042891697
"MT",2017-05-17,142614.795772563
"MT",2017-05-18,142604.54865343
"MT",2017-05-19,142594.301534296
"MT",2017-05-20,142584.054415162
"MT",2017-05-21,142573.807296029
"MT",2017-05-22,142563.560176895
"MT",2017-05-23,142553.313057762
"MT",2017-05-24,142543.065938628
"MT",2017-05-25,142532.818819495
"MT",2017-05-26,142522.571700361
"MT",2017-05-27,142512.324581227
"MT",2017-05-28,142502.077462094
"MT",2017-05-29,142491.83034296
"MT",2017-05-30,142481.583223827
"MT",2017-05-31,142471.336104693
"MT",2017-06-01,142461.08898556
"MT",2017-06-02,142450.841866426
"MT",2017-06-03,142440.594747292
"MT",2017-06-04,142430.347628159
"MT",2017-06-05,142420.100509025
"MT",2017-06-06,142409.853389892
"MT",2017-06-07,142399.606270758
"MT",2017-06-08,142389.359151625
"MT",2017-06-09,142379.112032491
"MT",2017-06-10,142368.864913357
"MT",2017-06-11,142358.617794224
"MT",2017-06-12,142348.37067509
"MT",2017-06-13,142338.123555957
"MT",2017-06-14,142327.876436823
"MT",2017-06-15,142317.62931769
"MT",2017-06-16,142307.382198556
"MT",2017-06-17,142297.135079422
"MT",2017-06-18,142286.887960289
"MT",2017-06-19,142276.640841155
"MT",2017-06-20,142266.393722022
"MT",2017-06-21,142256.146602888
"MT",2017-06-22,142245.899483755
"MT",2017-06-23,142235.652364621
"MT",2017-06-24,142225.405245487
"MT",2017-06-25,142215.158126354
"MT",2017-06-26,142204.91100722
"MT",2017-06-27,142194.663888087
"MT",2017-06-28,142184.416768953
"MT",2017-06-29,142174.169649819
"MT",2017-06-30,142163.922530686
"MT",2017-07-01,142153.675411552
"MT",2017-07-02,142143.428292419
"MT",2017-07-03,142133.181173285
"MT",2017-07-04,142122.934054152
"MT",2017-07-05,142112.686935018
"MT",2017-07-06,142102.439815884
"MT",2017-07-07,142092.192696751
"MT",2017-07-08,142081.945577617
"MT",2017-07-09,142071.698458484
"MT",2017-07-10,142061.45133935
"MT",2017-07-11,142051.204220217
"MT",2017-07-12,142040.957101083
"MT",2017-07-13,142030.709981949
"MT",2017-07-14,142020.462862816
"MT",2017-07-15,142010.215743682
"MT",2017-07-16,141999.968624549
"MT",2017-07-17,141989.721505415
"MT",2017-07-18,141979.474386282
"MT",2017-07-19,141969.227267148
"MT",2017-07-20,141958.980148014
"MT",2017-07-21,141948.733028881
"MT",2017-07-22,141938.485909747
"MT",2017-07-23,141928.238790614
"MT",2017-07-24,141917.99167148
"MT",2017-07-25,141907.744552347
"MT",2017-07-26,141897.497433213
"MT",2017-07-27,141887.250314079
"MT",2017-07-28,141877.003194946
"MT",2017-07-29,141866.756075812
"MT",2017-07-30,141856.508956679
"MT",2017-07-31,141846.261837545
"MT",2017-08-01,141836.014718412
"MT",2017-08-02,141825.767599278
"MT",2017-08-03,141815.520480144
"MT",2017-08-04,141805.273361011
"MT",2017-08-05,141795.026241877
"MT",2017-08-06,141784.779122744
"MT",2017-08-07,141774.53200361
"MT",2017-08-08,141764.284884477
"MT",2017-08-09,141754.037765343
"MT",2017-08-10,141743.790646209
"MT",2017-08-11,141733.543527076
"MT",2017-08-12,141723.296407942
"MT",2017-08-13,141713.049288809
"MT",2017-08-14,141702.802169675
"MT",2017-08-15,141692.555050542
"MT",2017-08-16,141682.307931408
"MT",2017-08-17,141672.060812274
"MT",2017-08-18,141661.813693141
"MT",2017-08-19,141651.566574007
"MT",2017-08-20,141641.319454874
"MT",2017-08-21,141631.07233574
"MT",2017-08-22,141620.825216606
"MT",2017-08-23,141610.578097473
"MT",2017-08-24,141600.330978339
"MT",2017-08-25,141590.083859206
"MT",2017-08-26,141579.836740072
"MT",2017-08-27,141569.589620939
"MT",2017-08-28,141559.342501805
"MT",2017-08-29,141549.095382671
"MT",2017-08-30,141538.848263538
"MT",2017-08-31,141528.601144404
"MT",2017-09-01,141518.354025271
"MT",2017-09-02,141508.106906137
"MT",2017-09-03,141497.859787004
"MT",2017-09-04,141487.61266787
"MT",2017-09-05,141477.365548736
"MT",2017-09-06,141467.118429603
"MT",2017-09-07,141456.871310469
"MT",2017-09-08,141446.624191336
"MT",2017-09-09,141436.377072202
"MT",2017-09-10,141426.129953069
"MT",2017-09-11,141415.882833935
"MT",2017-09-12,141405.635714801
"MT",2017-09-13,141395.388595668
"MT",2017-09-14,141385.141476534
"MT",2017-09-15,141374.894357401
"MT",2017-09-16,141364.647238267
"MT",2017-09-17,141354.400119134
"MT",2017-09-18,141344.153
"MT",2017-09-19,141343.816112094
"MT",2017-09-20,141343.479224189
"MT",2017-09-21,141343.142336283
"MT",2017-09-22,141342.805448378
"MT",2017-09-23,141342.468560472
"MT",2017-09-24,141342.131672566
"MT",2017-09-25,141341.794784661
"MT",2017-09-26,141341.457896755
"MT",2017-09-27,141341.12100885
"MT",2017-09-28,141340.784120944
"MT",2017-09-29,141340.447233038
"MT",2017-09-30,141340.110345133
"MT",2017-10-01,141339.773457227
"MT",2017-10-02,141339.436569322
"MT",2017-10-03,141339.099681416
"MT",2017-10-04,141338.76279351
"MT",2017-10-05,141338.425905605
"MT",2017-10-06,141338.089017699
"MT",2017-10-07,141337.752129794
"MT",2017-10-08,141337.415241888
"MT",2017-10-09,141337.078353982
"MT",2017-10-10,141336.741466077
"MT",2017-10-11,141336.404578171
"MT",2017-10-12,141336.067690265
"MT",2017-10-13,141335.73080236
"MT",2017-10-14,141335.393914454
"MT",2017-10-15,141335.057026549
"MT",2017-10-16,141334.720138643
"MT",2017-10-17,141334.383250737
"MT",2017-10-18,141334.046362832
"MT",2017-10-19,141333.709474926
"MT",2017-10-20,141333.372587021
"MT",2017-10-21,141333.035699115
"MT",2017-10-22,141332.698811209
"MT",2017-10-23,141332.361923304
"MT",2017-10-24,141332.025035398
"MT",2017-10-25,141331.688147493
"MT",2017-10-26,141331.351259587
"MT",2017-10-27,141331.014371681
"MT",2017-10-28,141330.677483776
"MT",2017-10-29,141330.34059587
"MT",2017-10-30,141330.003707965
"MT",2017-10-31,141329.666820059
"MT",2017-11-01,141329.329932153
"MT",2017-11-02,141328.993044248
"MT",2017-11-03,141328.656156342
"MT",2017-11-04,141328.319268437
"MT",2017-11-05,141327.982380531
"MT",2017-11-06,141327.645492625
"MT",2017-11-07,141327.30860472
"MT",2017-11-08,141326.971716814
"MT",2017-11-09,141326.634828909
"MT",2017-11-10,141326.297941003
"MT",2017-11-11,141325.961053097
"MT",2017-11-12,141325.624165192
"MT",2017-11-13,141325.287277286
"MT",2017-11-14,141324.950389381
"MT",2017-11-15,141324.613501475
"MT",2017-11-16,141324.276613569
"MT",2017-11-17,141323.939725664
"MT",2017-11-18,141323.602837758
"MT",2017-11-19,141323.265949853
"MT",2017-11-20,141322.929061947
"MT",2017-11-21,141322.592174041
"MT",2017-11-22,141322.255286136
"MT",2017-11-23,141321.91839823
"MT",2017-11-24,141321.581510324
"MT",2017-11-25,141321.244622419
"MT",2017-11-26,141320.907734513
"MT",2017-11-27,141320.570846608
"MT",2017-11-28,141320.233958702
"MT",2017-11-29,141319.897070796
"MT",2017-11-30,141319.560182891
"MT",2017-12-01,141319.223294985
"MT",2017-12-02,141318.88640708
"MT",2017-12-03,141318.549519174
"MT",2017-12-04,141318.212631268
"MT",2017-12-05,141317.875743363
"MT",2017-12-06,141317.538855457
"MT",2017-12-07,141317.201967552
"MT",2017-12-08,141316.865079646
"MT",2017-12-09,141316.52819174
"MT",2017-12-10,141316.191303835
"MT",2017-12-11,141315.854415929
"MT",2017-12-12,141315.517528024
"MT",2017-12-13,141315.180640118
"MT",2017-12-14,141314.843752212
"MT",2017-12-15,141314.506864307
"MT",2017-12-16,141314.169976401
"MT",2017-12-17,141313.833088496
"MT",2017-12-18,141313.49620059
"MT",2017-12-19,141313.159312684
"MT",2017-12-20,141312.822424779
"MT",2017-12-21,141312.485536873
"MT",2017-12-22,141312.148648968
"MT",2017-12-23,141311.811761062
"MT",2017-12-24,141311.474873156
"MT",2017-12-25,141311.137985251
"MT",2017-12-26,141310.801097345
"MT",2017-12-27,141310.46420944
"MT",2017-12-28,141310.127321534
"MT",2017-12-29,141309.790433628
"MT",2017-12-30,141309.453545723
"MT",2017-12-31,141309.116657817
"MT",2018-01-01,141308.779769911
"MT",2018-01-02,141308.442882006
"MT",2018-01-03,141308.1059941
"MT",2018-01-04,141307.769106195
"MT",2018-01-05,141307.432218289
"MT",2018-01-06,141307.095330383
"MT",2018-01-07,141306.758442478
"MT",2018-01-08,141306.421554572
"MT",2018-01-09,141306.084666667
"MT",2018-01-10,141305.747778761
"MT",2018-01-11,141305.410890855
"MT",2018-01-12,141305.07400295
"MT",2018-01-13,141304.737115044
"MT",2018-01-14,141304.400227139
"MT",2018-01-15,141304.063339233
"MT",2018-01-16,141303.726451327
"MT",2018-01-17,141303.389563422
"MT",2018-01-18,141303.052675516
"MT",2018-01-19,141302.715787611
"MT",2018-01-20,141302.378899705
"MT",2018-01-21,141302.042011799
"MT",2018-01-22,141301.705123894
"MT",2018-01-23,141301.368235988
"MT",2018-01-24,141301.031348083
"MT",2018-01-25,141300.694460177
"MT",2018-01-26,141300.357572271
"MT",2018-01-27,141300.020684366
"MT",2018-01-28,141299.68379646
"MT",2018-01-29,141299.346908555
"MT",2018-01-30,141299.010020649
"MT",2018-01-31,141298.673132743
"MT",2018-02-01,141298.336244838
"MT",2018-02-02,141297.999356932
"MT",2018-02-03,141297.662469027
"MT",2018-02-04,141297.325581121
"MT",2018-02-05,141296.988693215
"MT",2018-02-06,141296.65180531
"MT",2018-02-07,141296.314917404
"MT",2018-02-08,141295.978029499
"MT",2018-02-09,141295.641141593
"MT",2018-02-10,141295.304253687
"MT",2018-02-11,141294.967365782
"MT",2018-02-12,141294.630477876
"MT",2018-02-13,141294.293589971
"MT",2018-02-14,141293.956702065
"MT",2018-02-15,141293.619814159
"MT",2018-02-16,141293.282926254
"MT",2018-02-17,141292.946038348
"MT",2018-02-18,141292.609150442
"MT",2018-02-19,141292.272262537
"MT",2018-02-20,141291.935374631
"MT",2018-02-21,141291.598486726
"MT",2018-02-22,141291.26159882
"MT",2018-02-23,141290.924710914
"MT",2018-02-24,141290.587823009
"MT",2018-02-25,141290.250935103
"MT",2018-02-26,141289.914047198
"MT",2018-02-27,141289.577159292
"MT",2018-02-28,141289.240271386
"MT",2018-03-01,141288.903383481
"MT",2018-03-02,141288.566495575
"MT",2018-03-03,141288.22960767
"MT",2018-03-04,141287.892719764
"MT",2018-03-05,141287.555831858
"MT",2018-03-06,141287.218943953
"MT",2018-03-07,141286.882056047
"MT",2018-03-08,141286.545168142
"MT",2018-03-09,141286.208280236
"MT",2018-03-10,141285.87139233
"MT",2018-03-11,141285.534504425
"MT",2018-03-12,141285.197616519
"MT",2018-03-13,141284.860728614
"MT",2018-03-14,141284.523840708
"MT",2018-03-15,141284.186952802
"MT",2018-03-16,141283.850064897
"MT",2018-03-17,141283.513176991
"MT",2018-03-18,141283.176289086
"MT",2018-03-19,141282.83940118
"MT",2018-03-20,141282.502513274
"MT",2018-03-21,141282.165625369
"MT",2018-03-22,141281.828737463
"MT",2018-03-23,141281.491849558
"MT",2018-03-24,141281.154961652
"MT",2018-03-25,141280.818073746
"MT",2018-03-26,141280.481185841
"MT",2018-03-27,141280.144297935
"MT",2018-03-28,141279.807410029
"MT",2018-03-29,141279.470522124
"MT",2018-03-30,141279.133634218
"MT",2018-03-31,141278.796746313
"MT",2018-04-01,141278.459858407
"MT",2018-04-02,141278.122970501
"MT",2018-04-03,141277.786082596
"MT",2018-04-04,141277.44919469
"MT",2018-04-05,141277.112306785
"MT",2018-04-06,141276.775418879
"MT",2018-04-07,141276.438530973
"MT",2018-04-08,141276.101643068
"MT",2018-04-09,141275.764755162
"MT",2018-04-10,141275.427867257
"MT",2018-04-11,141275.090979351
"MT",2018-04-12,141274.754091445
"MT",2018-04-13,141274.41720354
"MT",2018-04-14,141274.080315634
"MT",2018-04-15,141273.743427729
"MT",2018-04-16,141273.406539823
"MT",2018-04-17,141273.069651917
"MT",2018-04-18,141272.732764012
"MT",2018-04-19,141272.395876106
"MT",2018-04-20,141272.058988201
"MT",2018-04-21,141271.722100295
"MT",2018-04-22,141271.385212389
"MT",2018-04-23,141271.048324484
"MT",2018-04-24,141270.711436578
"MT",2018-04-25,141270.374548673
"MT",2018-04-26,141270.037660767
"MT",2018-04-27,141269.700772861
"MT",2018-04-28,141269.363884956
"MT",2018-04-29,141269.02699705
"MT",2018-04-30,141268.690109145
"MT",2018-05-01,141268.353221239
"MT",2018-05-02,141268.016333333
"MT",2018-05-03,141267.679445428
"MT",2018-05-04,141267.342557522
"MT",2018-05-05,141267.005669617
"MT",2018-05-06,141266.668781711
"MT",2018-05-07,141266.331893805
"MT",2018-05-08,141265.9950059
"MT",2018-05-09,141265.658117994
"MT",2018-05-10,141265.321230089
"MT",2018-05-11,141264.984342183
"MT",2018-05-12,141264.647454277
"MT",2018-05-13,141264.310566372
"MT",2018-05-14,141263.973678466
"MT",2018-05-15,141263.63679056
"MT",2018-05-16,141263.299902655
"MT",2018-05-17,141262.963014749
"MT",2018-05-18,141262.626126844
"MT",2018-05-19,141262.289238938
"MT",2018-05-20,141261.952351032
"MT",2018-05-21,141261.615463127
"MT",2018-05-22,141261.278575221
"MT",2018-05-23,141260.941687316
"MT",2018-05-24,141260.60479941
"MT",2018-05-25,141260.267911504
"MT",2018-05-26,141259.931023599
"MT",2018-05-27,141259.594135693
"MT",2018-05-28,141259.257247788
"MT",2018-05-29,141258.920359882
"MT",2018-05-30,141258.583471976
"MT",2018-05-31,141258.246584071
"MT",2018-06-01,141257.909696165
"MT",2018-06-02,141257.57280826
"MT",2018-06-03,141257.235920354
"MT",2018-06-04,141256.899032448
"MT",2018-06-05,141256.562144543
"MT",2018-06-06,141256.225256637
"MT",2018-06-07,141255.888368732
"MT",2018-06-08,141255.551480826
"MT",2018-06-09,141255.21459292
"MT",2018-06-10,141254.877705015
"MT",2018-06-11,141254.540817109
"MT",2018-06-12,141254.203929204
"MT",2018-06-13,141253.867041298
"MT",2018-06-14,141253.530153392
"MT",2018-06-15,141253.193265487
"MT",2018-06-16,141252.856377581
"MT",2018-06-17,141252.519489676
"MT",2018-06-18,141252.18260177
"MT",2018-06-19,141251.845713864
"MT",2018-06-20,141251.508825959
"MT",2018-06-21,141251.171938053
"MT",2018-06-22,141250.835050147
"MT",2018-06-23,141250.498162242
"MT",2018-06-24,141250.161274336
"MT",2018-06-25,141249.824386431
"MT",2018-06-26,141249.487498525
"MT",2018-06-27,141249.150610619
"MT",2018-06-28,141248.813722714
"MT",2018-06-29,141248.476834808
"MT",2018-06-30,141248.139946903
"MT",2018-07-01,141247.803058997
"MT",2018-07-02,141247.466171091
"MT",2018-07-03,141247.129283186
"MT",2018-07-04,141246.79239528
"MT",2018-07-05,141246.455507375
"MT",2018-07-06,141246.118619469
"MT",2018-07-07,141245.781731563
"MT",2018-07-08,141245.444843658
"MT",2018-07-09,141245.107955752
"MT",2018-07-10,141244.771067847
"MT",2018-07-11,141244.434179941
"MT",2018-07-12,141244.097292035
"MT",2018-07-13,141243.76040413
"MT",2018-07-14,141243.423516224
"MT",2018-07-15,141243.086628319
"MT",2018-07-16,141242.749740413
"MT",2018-07-17,141242.412852507
"MT",2018-07-18,141242.075964602
"MT",2018-07-19,141241.739076696
"MT",2018-07-20,141241.402188791
"MT",2018-07-21,141241.065300885
"MT",2018-07-22,141240.728412979
"MT",2018-07-23,141240.391525074
"MT",2018-07-24,141240.054637168
"MT",2018-07-25,141239.717749263
"MT",2018-07-26,141239.380861357
"MT",2018-07-27,141239.043973451
"MT",2018-07-28,141238.707085546
"MT",2018-07-29,141238.37019764
"MT",2018-07-30,141238.033309735
"MT",2018-07-31,141237.696421829
"MT",2018-08-01,141237.359533923
"MT",2018-08-02,141237.022646018
"MT",2018-08-03,141236.685758112
"MT",2018-08-04,141236.348870206
"MT",2018-08-05,141236.011982301
"MT",2018-08-06,141235.675094395
"MT",2018-08-07,141235.33820649
"MT",2018-08-08,141235.001318584
"MT",2018-08-09,141234.664430678
"MT",2018-08-10,141234.327542773
"MT",2018-08-11,141233.990654867
"MT",2018-08-12,141233.653766962
"MT",2018-08-13,141233.316879056
"MT",2018-08-14,141232.97999115
"MT",2018-08-15,141232.643103245
"MT",2018-08-16,141232.306215339
"MT",2018-08-17,141231.969327434
"MT",2018-08-18,141231.632439528
"MT",2018-08-19,141231.295551622
"MT",2018-08-20,141230.958663717
"MT",2018-08-21,141230.621775811
"MT",2018-08-22,141230.284887906
"MT",2018-08-23,141229.948
"MT",2018-08-24,141229.892489247
"MT",2018-08-25,141229.836978495
"MT",2018-08-26,141229.781467742
"MT",2018-08-27,141229.725956989
"MT",2018-08-28,141229.670446237
"MT",2018-08-29,141229.614935484
"MT",2018-08-30,141229.559424731
"MT",2018-08-31,141229.503913978
"MT",2018-09-01,141229.448403226
"MT",2018-09-02,141229.392892473
"MT",2018-09-03,141229.33738172
"MT",2018-09-04,141229.281870968
"MT",2018-09-05,141229.226360215
"MT",2018-09-06,141229.170849462
"MT",2018-09-07,141229.11533871
"MT",2018-09-08,141229.059827957
"MT",2018-09-09,141229.004317204
"MT",2018-09-10,141228.948806452
"MT",2018-09-11,141228.893295699
"MT",2018-09-12,141228.837784946
"MT",2018-09-13,141228.782274194
"MT",2018-09-14,141228.726763441
"MT",2018-09-15,141228.671252688
"MT",2018-09-16,141228.615741936
"MT",2018-09-17,141228.560231183
"MT",2018-09-18,141228.50472043
"MT",2018-09-19,141228.449209677
"MT",2018-09-20,141228.393698925
"MT",2018-09-21,141228.338188172
"MT",2018-09-22,141228.282677419
"MT",2018-09-23,141228.227166667
"MT",2018-09-24,141228.171655914
"MT",2018-09-25,141228.116145161
"MT",2018-09-26,141228.060634409
"MT",2018-09-27,141228.005123656
"MT",2018-09-28,141227.949612903
"MT",2018-09-29,141227.894102151
"MT",2018-09-30,141227.838591398
"MT",2018-10-01,141227.783080645
"MT",2018-10-02,141227.727569892
"MT",2018-10-03,141227.67205914
"MT",2018-10-04,141227.616548387
"MT",2018-10-05,141227.561037634
"MT",2018-10-06,141227.505526882
"MT",2018-10-07,141227.450016129
"MT",2018-10-08,141227.394505376
"MT",2018-10-09,141227.338994624
"MT",2018-10-10,141227.283483871
"MT",2018-10-11,141227.227973118
"MT",2018-10-12,141227.172462366
"MT",2018-10-13,141227.116951613
"MT",2018-10-14,141227.06144086
"MT",2018-10-15,141227.005930108
"MT",2018-10-16,141226.950419355
"MT",2018-10-17,141226.894908602
"MT",2018-10-18,141226.839397849
"MT",2018-10-19,141226.783887097
"MT",2018-10-20,141226.728376344
"MT",2018-10-21,141226.672865591
"MT",2018-10-22,141226.617354839
"MT",2018-10-23,141226.561844086
"MT",2018-10-24,141226.506333333
"MT",2018-10-25,141226.450822581
"MT",2018-10-26,141226.395311828
"MT",2018-10-27,141226.339801075
"MT",2018-10-28,141226.284290323
"MT",2018-10-29,141226.22877957
"MT",2018-10-30,141226.173268817
"MT",2018-10-31,141226.117758065
"MT",2018-11-01,141226.062247312
"MT",2018-11-02,141226.006736559
"MT",2018-11-03,141225.951225806
"MT",2018-11-04,141225.895715054
"MT",2018-11-05,141225.840204301
"MT",2018-11-06,141225.784693548
"MT",2018-11-07,141225.729182796
"MT",2018-11-08,141225.673672043
"MT",2018-11-09,141225.61816129
"MT",2018-11-10,141225.562650538
"MT",2018-11-11,141225.507139785
"MT",2018-11-12,141225.451629032
"MT",2018-11-13,141225.39611828
"MT",2018-11-14,141225.340607527
"MT",2018-11-15,141225.285096774
