"State","Year_Month","Acc_PC","Acc_per_RMV","VMT_PC","Rural_Mileage_PC","Urban_Mileage_PC","RMV_PC","Population","Pop_Density","Alc_Cons_PC","Year","Avg_Severity","Month","Rec_Mar_Legal","Sale_Mar_Legal","Med_Mar_Legal","Sale_Mar_Legal_Neighbour","SRC_Bing","SRC_MQ"
"OH",Mai 2018,101.1626516,110.0197669,919.11785,13269.3380645161,9204.87577419355,0.919480751612903,11674237.4516129,285.706112903226,143140.842,2018,2.77486664516129,5,0,0,1,1,1,1
"OH",Jun 2018,111.5999249,121.2876597,884.06348,13267.567,9204.17276666667,0.920124556666667,11675632.2333333,285.740246666667,138506.848,2018,2.62276,6,0,0,1,1,1,1
"OH",Jul 2018,99.4274042,107.9819072,936.38146,13265.9806451613,9203.59709677419,0.920780961290323,11676865.3870968,285.770422580645,143108.629,2018,2.54228109677419,7,0,0,1,1,1,1
"OH",Aug 2018,90.68328897,98.40863466,894.59202,13264.5896774194,9203.13503225806,0.92146135483871,11677949,285.79694516129,143095.349,2018,2.51325225806452,8,0,0,1,1,1,1
"OH",Sep 2018,137.0831454,148.6563285,819.67528,13263.7433333333,9202.48193333333,0.922130666666667,11679015.1,285.823036666667,138466.728,2018,2.41866576666667,9,0,0,1,1,1,1
"OH",Okt 2018,206.7616105,224.0534673,883.55549,13263.0970967742,9201.75238709677,0.922799848387097,11680081.3548387,285.849135483871,143069.225,2018,2.53462651612903,10,0,0,1,1,1,1
"OH",Nov 2018,182.6875751,197.8279866,840.58522,13262.452,9201.02303333333,0.923468923333333,11681147.4666667,285.875223333333,138441.451,2018,2.45696546666667,11,0,0,1,1,1,1
"OH",Dez 2018,130.7980578,141.543151,882.62381,13261.8061290323,9200.29383870968,0.924137858064516,11682213.6129032,285.901309677419,143043.111,2018,2.58833690322581,12,0,0,1,1,1,1
"OH",Jan 2019,130.4426701,141.0472628,787.53454,13261.1503225806,9199.55277419355,0.924817641935484,11683297.3225806,285.927835483871,144143.782,2019,2.53966570967742,1,0,0,1,1,1,1
"OH",Feb 2019,84.04442807,90.81246215,687.24532,13260.5260714286,9198.84771428571,0.925494757142857,11684328.4642857,285.953071428571,130182.893,2019,2.49028578571429,2,0,0,1,1,1,1
"OH",Mär 2019,81.0415004,87.4978812,822.56775,13259.9022580645,9198.14270967742,0.92620314516129,11685359.6451613,285.978309677419,144118.342,2019,2.61940196774194,3,0,0,1,1,1,1
"OH",Apr 2019,90.7892021,97.9465998,858.34627,13259.257,9197.41406666667,0.92693541,11686425.9,286.004406666667,139456.639,2019,2.57275796666667,4,0,0,1,1,1,1
"OH",Mai 2019,80.5992521,86.8862359,910.88832,13258.6122580645,9196.68548387097,0.927667548387097,11687492,286.030493548387,144092.048,2019,2.39224474193548,5,0,0,1,1,1,1
"OH",Jun 2019,60.8285378,65.5181295,876.92595,13257.967,9195.95706666667,0.928399546666667,11688558.1333333,286.056583333333,139431.198,2019,2.4921487,6,0,0,1,1,0,1
"OH",Jul 2019,75.60734027,81.39348905,956.70301,13254.3583870968,9193.17267741936,0.928923629032258,11692238.9677419,286.146667741935,144033.551,2019,2.30430874193548,7,0,0,1,1,0,1
"OH",Aug 2019,87.87122077,94.56163709,896.25145,13247.5819354839,9188.18703225807,0.9292378,11698726.1612903,286.305432258065,143953.682,2019,2.39153509677419,8,0,0,1,1,0,1
"OH",Sep 2019,86.97117497,93.56341058,839.0355,13240.9223333333,9183.28713333333,0.929546566666667,11705108.7333333,286.46163,139234.048,2019,2.4271751,9,0,0,1,1,0,1
"OH",Okt 2019,114.50200278,123.13903425,838.49275,13234.2696774194,9178.39270967742,0.929855003225806,11711491.2580645,286.617832258065,143796.777,2019,2.46277603225806,10,0,0,1,1,0,1
"OH",Nov 2019,105.0537972,112.9416703,814.65292,13227.6236666667,9173.5035,0.930163106666667,11717873.8666667,286.774036666667,139082.374,2019,2.45857346666667,11,0,0,1,1,0,1
"OH",Dez 2019,110.1188414,118.3508621,835.87393,13220.9861290323,9168.61948387097,0.93047085483871,11724256.3870968,286.930238709677,143640.214,2019,2.44433841935484,12,0,0,1,1,0,1
"OK",Feb 2016,0,0,718.13869,49447.9368181818,10285.6140909091,0.880521077272727,3920192,57.1498186363636,91906.419,2016,0,2,0,0,0,1,1,0
"OK",Mär 2016,0,0,1078.69351,49432.5803225806,10284.4293548387,0.871237916129032,3921410.41935484,57.167584516129,129464.246,2016,0,3,0,0,0,1,1,0
"OK",Apr 2016,0,0,1048.73718,49414.918,10283.0653333333,0.860560446666667,3922813,57.1880316666667,125243.18,2016,0,4,0,0,0,1,1,0
"OK",Mai 2016,0,0,1055.24273,49397.2683870968,10281.7025806452,0.849890661290323,3924215.80645161,57.2084787096774,129371.695,2016,0,5,0,0,0,1,1,0
"OK",Jun 2016,3.5659919,4.2629562,1035.25096,49379.6313333333,10280.341,0.839228453333333,3925618,57.228927,125153.682,2016,0.541666666666667,6,0,0,0,1,1,0
"OK",Jul 2016,10.4417889,12.5985193,1095.36756,49368.1025806452,10280.25,0.828675983870968,3926535.87096774,57.242304516129,129295.245,2016,1.24692780645161,7,0,0,0,1,1,0
"OK",Aug 2016,26.2292512,32.0183714,1157.1294,49362.7922580645,10281.49,0.818061903225806,3926959.25806452,57.2484764516129,129281.307,2016,1.68225806451613,8,0,0,0,1,1,0
"OK",Sep 2016,26.7355937,33.0770685,1058.72221,49357.569,10282.71,0.80762122,3927375.83333333,57.2545496666667,125097.675,2016,1.59860496666667,9,0,0,0,1,1,0
"OK",Okt 2016,22.9137465,28.7262124,1047.40773,49352.3458064516,10283.93,0.797182787096774,3927792.32258065,57.2606216129032,129253.888,2016,1.36368522580645,10,0,0,0,1,1,0
"OK",Nov 2016,23.929474,30.4171899,1045.51466,49347.1243333333,10285.15,0.78674654,3928208.9,57.2666943333333,125071.14,2016,1.7476455,11,0,0,0,1,1,0
"OK",Dez 2016,31.3085694,40.3453683,941.0416,49342.2780645161,10288.0603225806,0.776312522580645,3928625.4516129,57.2727674193548,129226.477,2016,1.86054896774194,12,0,0,0,1,1,0
